Bump qunit from .. to ..;Bumps qunit from .. to ...Release notesSourced from qunit's releases...AddedHTML Reporter Use a fixed header with scrollable test results. Bryan Crotaz Core Add official support for SpiderMonkey runtime. Timo Tijhof ChangedCLI Update and reaudit tinyglob and nodewatch dependencies. FixedHTML Reporter Set main and navigation ARIA roles. Steve McClure Core Fix QUnit.module.only logic for unscoped modules. Steve McClure Assert Fix assert.timeout bug causing a nonasync test to fail. ..AddedCore Log test name as part of Assertion after test failures. brandonocasey CLI Add native support for ESM .mjs files on Node . Timo Tijhof DeprecatedHTML Reporter Deprecate PhantomJS. Steve McClureFixedCore Count tests run so that suiteEnd emits correctly with active filters. Stephen Yeung Core Fix test counter bug when nesting invalid test functions. Timo TijhofHTML Reporter Avoid leaking Map global in older browsers. Timo Tijhof..AddedCore Add QUnit.test. aliases for QUnit.only QUnit.skip and QUnit.todo. Steve McClure Assert Support arrow functions in assert.throws as expected matcher callback. Steve McClure ChangedCLI Update nodewatch and commander dependencies. Timo Tijhof DeprecatedCore Deprecate QUnit.extend. Steve McClure ..Fixed... truncatedChangelogSourced from qunit's changelog... AddedHTML Reporter Use a fixed header with scrollable test results. Bryan Crotaz Core Add official support for SpiderMonkey runtime. Timo Tijhof ChangedCLI Update and reaudit tinyglob and nodewatch dependencies. FixedHTML Reporter Set main and navigation ARIA roles. Steve McClure Core Fix QUnit.module.only logic for unscoped modules. Steve McClure Assert Fix assert.timeout bug causing a nonasync test to fail. .. AddedCore Log test name as part of Assertion after test failures. brandonocasey CLI Add native support for ESM .mjs files on Node . Timo Tijhof DeprecatedHTML Reporter Deprecate PhantomJS. Steve McClureFixedCore Count tests run so that suiteEnd emits correctly with active filters. Stephen Yeung Core Fix test counter bug when nesting invalid test functions. Timo TijhofHTML Reporter Avoid leaking Map global in older browsers. Timo Tijhof.. AddedCore Add QUnit.test. aliases for QUnit.only QUnit.skip and QUnit.todo. Steve McClure Assert Support arrow functions in assert.throws expected callback. Steve McClure ChangedCLI Update nodewatch and commander dependencies. Timo Tijhof Deprecated... truncatedCommitsea Release ..ef Build Prepare .. releaseffb Build Limit Code coverage job to local branchesccc Build Add audit script for reviewing changes to build artifactseac Build Avoid nondeterministic timestamp in published buildsae Assert Fix assert.timeout bug causing a nonasync test to failabbe Docs Modernize and improve documentation examplesef Core Fix QUnit.module.only logic for unscoped modulesdf Core Repair support for SpiderMonkey runtimeddc Build Add names for Travis matrix jobsAdditional commits viewable in compare viewDependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting dependabot rebase.If all status checks pass Dependabot will automatically merge this pull request.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourselfdependabot use these labels will set the current labels as the default for future PRs for this repo and languagedependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and languagedependabot use these assignees will set the current assignees as the default for future PRs for this repo and languagedependabot use this milestone will set the current milestone as the default for future PRs for this repo and languagedependabot badge me will comment on this PR with code to add a Dependabot enabled badge to your readmeAdditionally you can set the following in your Dependabot dashboardUpdate frequency including time of day and day of weekPull request limits per update run andor open at any timeAutomerge options neverpatchminor and devruntime dependenciesOutofrange updates receive only lockfile updates if desiredSecurity updates receive only security updates if desired       The text was updated successfully but these errors were encountered
Bump eslintpluginprettier from .. to ..;Bumps eslintpluginprettier from .. to ...ChangelogSourced from eslintpluginprettier's changelog.v.. fix add eslintconfigprettier as an optional peer dependency ddfbuilddepsdev bump eslint from .. to .. bdbuilddepsdev bump eslint from .. to .. eev.. Minor Perf improvement Do not clear the config cache on each run beaAdd peerDependenciesMeta block dbuilddepsdev bump eslint from .. to .. fbuilddepsdev bump eslint from .. to .. cebcbv.. Skip CI for eslint node ffeTurn off problematic rules in recommended config prepare for next eslintconfigprettier version aeCreate dependabot.yml fbcdocsREADME fix prettier getFileInfo link afbuilddepsdev bump eslintplugineslintplugin from .. to .. cbuilddepsdev bump eslint from .. to .. dedbuilddepsdev bump eslint from .. to .. afechore update CI badge in readme bUse Github Actions for CI ebfCommitsbddb Build update package.json and changelog for v..ddf fix add eslintconfigprettier as an optional peer dependency bd builddepsdev bump eslint from .. to ..ee builddepsdev bump eslint from .. to ..ecf Build update package.json and changelog for v..bea Minor Do not clear the config cache on each run d Add peerDependenciesMeta block f builddepsdev bump eslint from .. to ..cebcb builddepsdev bump eslint from .. to ..bdacb Build update package.json and changelog for v..Additional commits viewable in compare viewDependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting dependabot rebase.If all status checks pass Dependabot will automatically merge this pull request.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourselfdependabot use these labels will set the current labels as the default for future PRs for this repo and languagedependabot use these reviewers will set the current reviewers as the default for future PRs for this repo and languagedependabot use these assignees will set the current assignees as the default for future PRs for this repo and languagedependabot use this milestone will set the current milestone as the default for future PRs for this repo and languagedependabot badge me will comment on this PR with code to add a Dependabot enabled badge to your readmeAdditionally you can set the following in your Dependabot dashboardUpdate frequency including time of day and day of weekPull request limits per update run andor open at any timeAutomerge options neverpatchminor and devruntime dependenciesOutofrange updates receive only lockfile updates if desiredSecurity updates receive only security updates if desired       The text was updated successfully but these errors were encountered
Backport of update circle go image to cimg matching release pipeline into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.CircleCI has new a new image namespace which is being used in the release pipeline. Match the testing image for consistency. This also allows us to update go past ...       The text was updated successfully but these errors were encountered
update circle go image to cimg matching release pipeline;CircleCI has new a new image namespace which is being used in the release pipeline. Match the testing image for consistency. This also allows us to update go past ...       The text was updated successfully but these errors were encountered
Backport of Fix crash with deposed instances in orphaned resources into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.If an orphaned resource only consists of deposed instances there will be no current state with which to plan causing a panic when accessing the stored private data. There is no reason however to access this private field for a noop change in a destroyed instance so avoid the field altogether since we accept that the state may be nil here anyway.We also should not have been planning to delete an orphan here in the first place since there is no current instance state to plan. We can skip any instances with no current state when adding orphan nodes to the graph.Fixes        The text was updated successfully but these errors were encountered
Fix crash with deposed instances in orphaned resources;If an orphaned resource only consists of deposed instances there will be no current state with which to plan causing a panic when accessing the stored private data. There is no reason however to access this private field for a noop change in a destroyed instance so avoid the field altogether since we accept that the state may be nil here anyway.We also should not have been planning to delete an orphan here in the first place since there is no current instance state to plan. We can skip any instances with no current state when adding orphan nodes to the graph.Fixes
Backport of update go version into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.Update with latest security fixes
update go version;Update with latest security fixes
Backport of backendremote add support for refreshfalse refreshonly and replace options into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.Adds support for several new options when running plans and applies using the remote backend for remote runs in Terraform Cloud. Going forward users will have access to the following new flags when running the plan or apply commandsrefreshfalsereplacerefreshonlyThese options will be released to Terraform Enterprise users in v anyone attempting to use these options with an earlier release of Terraform Enterprise will receive a validation error since the new run options are not supported.       The text was updated successfully but these errors were encountered
Backport of return diagnostics from provisioners into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.The calls to resource provisioners were still converting diagnostics to error which was losing any detail information. We also need to ensure that the builtin provisioners return diagnostics which can be annotated with config context.Fixes        The text was updated successfully but these errors were encountered
return diagnostics from provisioners;The calls to resource provisioners were still converting diagnostics to error which was losing any detail information. We also need to ensure that the builtin provisioners return diagnostics which can be annotated with config context.Fixes
Backport of negative substring indexes into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.Document that negative indexes are valid in substrClosed        The text was updated successfully but these errors were encountered
Fix typo in the docs;No description provided.        The text was updated successfully but these errors were encountered
backendremote add support for refreshfalse refreshonly and replace options;Adds support for several new options when running plans and applies using the remote backend for remote runs in Terraform Cloud. Going forward users will have access to the following new flags when running the plan or apply commandsrefreshfalsereplacerefreshonlyThese options will be released to Terraform Enterprise users in v anyone attempting to use these options with an earlier release of Terraform Enterprise will receive a validation error since the new run options are not supported.
negative substring indexes;Document that negative indexes are valid in substrClosed
providers lock tests;There are a few small changes in this PRTests for providers lock go meI replaced a clearly copypasta'd error message with a more appropriate Invalid provider argument error please do nitpick my wording.Writing tests for providers lock unearthed a very tiny bug in getproviders.ParsePlatform so a fix for that including tests is in here too.Barely worth mentioning providers mirror tests emphasis on the airquotes
Backport of update CODEOWNERS paths into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.Update paths from package renaming
unmanaged providers support w protocol v cherrypick to v.;cherry picking commits from
update CODEOWNERS paths;Update paths from package renaming
cli Improve sensitivity change warning output;When an attribute value changes in sensitivity we previously rendered this in the diff with a update action and a note about the consequence of the sensitivity change. Since we also suppress the attribute value this made it impossible to know if the underlying value was changing too which has significant consequences on the meaning of the plan.This commit adds an equality check of the oldnew underlying values. If these are unchanged we add a note to the sensitivity warning to clarify that only sensitivity is changing.Fixes . This is a more conservative change that the one I originally proposed in that issue but I think it's a reasonable step forward.Screenshot
pg requires PostgreSQL;backport of
pg backend requires PostgreSQL;CREATE SEQUENCE AS was added in version        The text was updated successfully but these errors were encountered
backport save apply diagnostics on backend failure;. Backport of Make sure to collect apply diagnostics before persisting the backendstate so runtime errors are not lost.
save apply diagnostics on backend failure;Make sure to collect apply diagnostics before persisting the backendstate so runtime errors are not lost.Closes        The text was updated successfully but these errors were encountered
Move all Go packages under internal;Aside from some historical exceptions under helper which have since moved to the plugin SDK all of the Go packages in this repository have always been for Terraform's internal use only and not supported for importing by other codebases as if Terraform were a library.However this codebases predates the addition of Internal Packages in the Go toolchain and so our packages were not positioned in such a way as to make it clear using the usual Go idiom that they are not suitable for external imports. Unfortunately this has meant that several times over the years we've refactored these internal packages and then heard from folks who mistakenly thought we were trying to create a public API surface because we'd broken their external system. That's a reasonable misunderstanding to make given how our repository is structured but unfortunate that someone would find this out only after having invested time building something against an unsupported library API.Although we've been using the internal directory for newlyadded packages we've long put off moving our existing packages under internal due to the disruption that would inevitably cause to existing code contributions that are not yet merged and make it harder to backport commits to older releases.However we use tags in this repository to represent official Terraform releases and do so using a syntax that happens to match what the Go toolchain expects for semantic versioning of library modules. Due to that overlap once we make a tag which looks like an initial semver release we will per normal Go idiom and Go toolchain assumptions unfortunately also be unintentionally communicating that this is a stable API surface that other Go modules can depend on.Although there is never a good time for a change like this it's time to bite the bullet and get this migration done so that we're communicating our intentions in the way the Go community expects before we have a release tag in this repository that could be misinterpreted as a semantic versioning initial release and thus inadvertently encourage new dependents.The only exception here is that I've not moved the github.comhashicorpterraformversion package to github.comhashicorpterraforminternalversion. Although we don't intend for that to be a public interface either it's pragmatic to leave it where it is because our automatic release processes update the version numbers in that package and so leaving these alone avoids the need for the release process to handle two different possible paths to update so that we can continue releasing against older major versions if we need to.This sort of change is not practical to review in a difflike form so I can only promise that all I've done here is mechanically move directories around and rewrite import paths. There is no change to any code here aside from import statements and so this new tree should be functionally equivalent to what came before it.I'm intending to backport this to v. too so that the current release branch is in the same directory layout as main in case we need to backport further changes.       The text was updated successfully but these errors were encountered
backport Prevent automatic backend migration during terraform init;v. Backport of        The text was updated successfully but these errors were encountered
Prevent automatic backend migration during terraform init;When terraform detects a change in the stored backend configuration it will always attempt to setup a state migration. This often presents a problem for users when the stored configuration is no longer valid in some way usually due to changes in authentication or accidental misconfiguration. The failure mode here can be quite confusing as the error may show Access Denied or similar for what the user intends to be the current backend though it is originating from the stored configuration.Since init is a required part of the workflow the majority of time that init is executed migration is not expected. In the cases where it is desired the user should already be aware of the change because there was a change in the configuration. This would also match the behavior of running terraform in a clean environment every time as it usually is in automation.See for more background.This PR adds an init migratestate flag to indicate automatic state migration is desired. This flag will be implied by the forcecopy flag since that would indicate state migration is expected. If init now encounters a change to the stored backend configuration it will always return an error when neither reconfigure or migratestate is supplied. This would not apply to the first time a backend is configured as there would be no stored configuration to compare preventing any change in the usual remote state onboarding process.We can also improve the init error output here and replace some of the legacy output strings with diagnostics removing the Please see the error message above errors which are referring to error output written to stdout. Being able to catch the unexpected change in backend configuration and return an error allows us to now present the user with instructions about how to accept the configuration changes either through migration of reconfiguration. Error Backend initialization required please run terraform init Reason Backend configuration changed for s The backend is the interface that Terraform uses to store state perform operations etc. If this message is showing up it means that the Terraform configuration you're using is using a custom configuration for the Terraform backend. Changes to backend configurations require reinitialization. This allows Terraform to set up the new configuration copy existing state etc. Please run terraform init with either the reconfigure or migratestate flags to use the current configuration. If the change reason above is incorrect please verify your configuration hasn't changed and try again. At this point no changes to your existing configuration or state have been made.Running init without either of those flags will show Error Backend configuration changed A change in the backend configuration has been detected which may require migrating existing state. If you wish to attempt automatic migration of the state use terraform init migratestate. If you wish to store the current configuration with no changes to the state use terraform init reconfigure.
backendgcs Rework service account impersonation;.targeted backport of . Commits by upodroid.Manually smoke tested and acceptance tests are passing TFACC go test v .backendremotestategcs RUN TestStateFile PAUSE TestStateFile RUN TestRemoteClient PAUSE TestRemoteClient RUN TestRemoteClientWithEncryption PAUSE TestRemoteClientWithEncryption RUN TestRemoteLocks PAUSE TestRemoteLocks RUN TestBackend PAUSE TestBackend RUN TestBackendWithPrefix PAUSE TestBackendWithPrefix RUN TestBackendWithEncryption PAUSE TestBackendWithEncryption CONT TestStateFile CONT TestBackend CONT TestRemoteLocks CONT TestRemoteClientWithEncryption CONT TestRemoteLocks backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeeaeatestremotelocks encryptionkeycty.StringVal prefixcty.StringVal CONT TestBackendWithEncryption CONT TestBackend backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeeaectestbackend encryptionkeycty.StringVal prefixcty.StringVal CONT TestBackendWithPrefix PASS TestStateFile .s CONT TestRemoteClient CONT TestBackendWithEncryption backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeedaetestbackendwithencryption encryptionkeycty.StringValyRyCOikXiZDNExNyiFsJjgLGimoLrGFcLZgQoVk prefixcty.StringVal CONT TestRemoteClientWithEncryption backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeectestremoteclientwithencryption encryptionkeycty.StringValyRyCOikXiZDNExNyiFsJjgLGimoLrGFcLZgQoVk prefixcty.StringVal CONT TestBackendWithPrefix backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeeftestbackendwithprefix encryptionkeycty.StringVal prefixcty.StringValtestprefix CONT TestRemoteClient backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeftestremoteclient encryptionkeycty.StringVal prefixcty.StringVal CONT TestBackend backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeeaectestbackend encryptionkeycty.StringVal prefixcty.StringVal CONT TestBackendWithPrefix backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeeftestbackendwithprefix encryptionkeycty.StringVal prefixcty.StringValtestprefix CONT TestBackendWithEncryption backendtest.go TestBackendConfig on gcs.Backend with configs.synthBodyFilenameTestWrapConfig Valuesmapstringcty.Valuebucketcty.StringValtffeeeedaetestbackendwithencryption encryptionkeycty.StringValyRyCOikXiZDNExNyiFsJjgLGimoLrGFcLZgQoVk prefixcty.StringVal PASS TestRemoteClient .s PASS TestRemoteLocks .s PASS TestRemoteClientWithEncryption .s CONT TestBackend testing.go TestBackend testing state locking for gcs.Backend CONT TestBackendWithPrefix testing.go TestBackend testing state locking for gcs.Backend CONT TestBackend testing.go TestBackend testing state locking for gcs.Backend CONT TestBackendWithEncryption testing.go TestBackend testing state locking for gcs.Backend PASS TestBackendWithPrefix .s PASS TestBackend .s PASS TestBackendWithEncryption .sPASSok github.comhashicorpterraformbackendremotestategcs.s
Remove duplicate word;No description provided.
docsplan fix minor typos;Fix some typos in the Command plan docs site.speculative plan which is a description of a the effect speculative plan which is a descripiton of the effectThis option is particular useful when running Terraform This option is particularly useful when running TerraformLimit the number of concurrent operation as Terraform Limit the number of concurrent operations as Terraform       The text was updated successfully but these errors were encountered
Mechanisms to allow for future language extension;The Terraform language has always had a number of situations where reserved words defined in the language can appear in the same location as externallydefined names provided by either providers or modules. These areIn provider resource and data blocks Terraform overlays reserved metaarguments onto the relevant provider schema effectively masking any providerdefined argument with a conflicting name.In module blocks Terraform overlays reserved metaarguments onto the set of input variable names defined in the module. Currently we block modules from declaring such conflicting names but that means that adding any new metaarguments here is a breaking change for existing modules as we previously saw when we reserved count in the v. release.In provisioner blocks Terraform overlays reserved metaarguments onto the provisioner configuration schema likewise masking any provisionerdefined argument with a conflicting name.References to managed resources use the resource type name with no prefix like awsinstance.foo but certain prefixes are reserved for other purposes such as var. local. path. etc which means that a managed resource of that name would not be referenceable.Each of these situations is a liability for future language expansion because it makes any additional reserved word a potential breaking change. While we would always do research to select a name not used in any commonlyused providers or modules there are lots of providers and modules kept private within organizations and so there is always a risk that we'd pick a name that collides with a provider or module used only within a single organization.In we reserved a mechanism which we intend to use in future to allow permodule optin to new editions of the Terraform language that may have breaking changes such as these which does at least allow for a gradual modulebymodule migration up to a new edition. However our intent is that there should usually be an largelyautomated process for upgrading a module to a newer edition without changing its behavior and that means that we must provide a way to continue using module and provider features that have been newlymasked by reserved words until there's a newer version of the provider or module that supports a nonreserved alternative name.This PR then proposes two new language additions that will together serve as an escape hatch for all of the situations described earlier so that if we do introduce a new reserved word that is in use by a provider or module we cannot see we can offer a graceful migration path to still opt in to the new language edition without having to wait for the provider or module to be updated.The resource. PrefixWhen we refer to data resources we write data.type.name which means that there's no ambiguity that the second component type is always the name of a data resource type. The resource. prefix aims to get the same result for managed resources so that resource.awsinstance.foo is just an equivalent alias for awsinstance.foo as long as awsinstance is never a reserved word which would be weird.My intent is that we'd use this as part of the module upgrade tool for any new language edition which introduces a new reserved reference prefix. For example if we'd introduced a new prefix foo. then the upgrade tool would search the module for any references that seem to refer to a resource type called foo and rewrite them to have the resource. prefix leaving all other references unchanged. For example foo.bar.baz would be come resource.foo.bar.baz but awsinstance.foo would remain just awsinstance.foo.I don't intend to recommend using this prefix in cases where it isn't needed because it'll make such references unnecessarily long. Although I didn't implement this here yet I could imagine a future version of terraform fmt automatically trimming off a resource. prefix for any reference where the resource type name isn't a reserved word in the currentlyselected language edition to help reinforce that this is for upgrade path use only.Metaargument Escaping BlocksThe idea of escaping blocks aims to address all of the variants above which involve a mixture of metaarguments and normal arguments inside a single HCL block body. This applies to resource data provider and module blocks at the top level and also to provisioner blocks nested directly inside resource blocks.This mechanism reserves the special and intentionallyoddlooking block type name just a single underscore to contain block body items for which the author intends to avoid interpretation as metaarguments. For example if a later language edition introduced a new metaargument onlyif though there is no current plan to do so it might be the case that there's an existing resource type or module that already has an argument named onlyif which could be escaped using an escaping block like thisresource example foo  most arguments stay out here to be processed as normal beep boop  Arguments that conflict with a lateradded metaargument can move in here to retain the old interpretation. onlyif var.something Terraform interprets the content of the escaping block as if it were written outside of the escaping block except for bypassing the usual preprocessing to handle metaarguments and thus onlyif above would always be understood as an argument of the resource type example rather than as a metaargument.Again my intent is that we'd use this as part of a module upgrade tool for a new language edition which introduces a new metaargument. It would search the module configuration for any argument names that are now shadowed by the new reserved word and move them into an escaping block to allow the module to retain its existing functionality.I don't intend to recommend using escaping blocks in situations where they aren't needed because it's an intentionallyoddlooking syntax to try to help make it obviously distinct from normal blocks. Although I didn't implement this here yet I could imagine a future version of terraform fmt automatically hoisting items out of an escaping block if they don't conflict with any relevant metaargument names in the currentlyselected language edition to help reinforce that this is for upgrade path use only.It's interesting to note here that dynamic blocks actually already serve as a funny sort of escaping block which works only for reserved nested block types a resource block containing a dynamic lifecycle block can produce an equivalent effect as an escaping block with a plain lifecycle block inside of it. Escaping blocks generalize that idea to include attributes too and they offer a syntax that is easier to directly map from the normal syntax retaining attached comments and all in an upgrade tool.Some Other Loose EndsOver in there's an early proposal for a new feature to allow separating template definition from template evaluation which if accepted would require adding a new reserved reference prefix. It seems unlikely that we'll fully accept and implement that proposal before we adopt a stricter compatibility promise but it would also be a shame to hold it all the way to a new language edition that's likely at least a year away and so out of a sense of pragmatism here I've also preemptively reserved some prefixes that seem unlikely to already be used as resource type names and that might be what we choose as the prefix for the template proposal if accepted.These reserved prefixes are template. lazy. and arg.. Only zero or one of these will ultimately be used depending on the outcome of the proposal so the unused ones can be unreserved later and become available for use as unescaped resource type names again.These additions also serve as a way to rehearse the use of the resource. escaping prefix to resolve any collisions in the unlikely event that there's a private provider out there which has a resource type name which conflicts with one of these three a module using that resource type can be rewritten to say e.g. resource.template. instead of just template. and otherwise retain the existing behavior. Since we are prior to stricter compatibility promises there is no explicit optin here but I'd like to make this tradeoff as a compromise to allow a discussion already in progress to conclude relatively promptly rather than retroactively become subject to a new blocker on its implementation.The resource. prefix here does of course also theoretically conflict with a resource type literally named resource. That also seems very unlikely in practice but if it does arise then users can escape it by writing resource.resource. which looks silly but will buy some time to select a more reasonable resource type name without being blocked from upgrading Terraform.Nothing in this PR actually requires the addition of metaargument escaping blocks yet they could in principle be added by the first future language edition that needs them but having this mechanism in place will give us some peace of mind that this path is available and also represent concretely in code our intentions for future language expansion.It's pretty irregular to introduce stuff like this in a patch release but with stricter compatibility promises imminent I think it's a worthwhile compromise to give us necessarily flexibility for both work currently in progress and future work we've not yet imagined. Therefore I'm proposing to backport this to the v. branch.       The text was updated successfully but these errors were encountered
Remove GitHub HashiBot configuration;For the closedissuelocker behavior this is a migration to an equivalent action.For the labelissuemigrater behavior this is not replaced and instead it is suggested to use native GitHub functionality for issue transfer. If mostly equivalent behavior is desired via label automation it may be possible to submit an issue transfer feature request to dessantlabelactions as it is a popular community action or create a new GitHub Action. Please reach out if this is a major issue for your team.For the removelabelsonreply behavior it is equivalent except this initial configuration does not make the collaborators distinction. There is a workflow configuration workaround for setting up peruser ignores for any jobstep so if you desire that here please reach out.
core Did you mean hint for missing data. prefix in references;It's a relatively common mistake to try to refer to a data resource without including the data. prefix making Terraform understand it as a reference to a managed resource.To help with that case we'll include an additional suggestion if we can see that there's a data resource declared with the same type and name as in the given address.
monitor plugin std outputs for unexpected data;Once a plugin process is started goplugin will redirect the stdout andstderr stream through a grpc service and provide those streams to theclient. This is rarely used as it is prone to failing with racesbecause those same file descriptors are needed for the initial handshakeand logging setup but data may be accidentally sent to thesenonetheless.The usual culprits are stray fmt.Print usage where logging wasintended or the configuration of a logger after the os.Stderr filedescriptor was replaced by goplugin. These situations are very hard forprovider developers to debug since the data is discarded entirely.While there may be improvements to be made in the goplugin package toconfigure this behavior in the meantime we can add a simple monitoringio.Writer to the streams which will surface th data as warnings in thelogs instead of writing it to io.Discard
Backport of Decode change values with marks into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.When decoding change values the stored marks should be applied to the decoded value as this is the direct inverse of the Encode operation. The missing marks were not noticed in most cases because they would be correctly reevaluated on demand however some cases like module output values can rely on the change source alone resulting in the marks being lost during apply.Many call sites which were aware that the marks were missing would manually apply the marks after decoding. After removing the duplicate marking and verifying tests Decode call sites were again statically located and checked for mark handling. Any locations found that were relying on the absence of marks now must manually strip the marks before processing the values.Fixes
Backport of backendremote clearer error when we fail to read the organization into v.;BackportThis PR is autogenerated from to be assessed for backporting due to the inclusion of the label .backport.The below text is copied from the body of the original PR.Currently the error when we fail to read the organization entitlements while configuring the remote backend is a little crypticIt implies that the organization definitely does not exist but in practice there are any number of reasons why we might get an error there the user may have misspelled the organization name forgotten to specify the hostname causing it to default to app.terraform.io or be using an API token that's been revoked.Surfacing more information and common debugging steps should help users resolve this problem more easily.
Decode change values with marks;When decoding change values the stored marks should be applied to the decoded value as this is the direct inverse of the Encode operation. The missing marks were not noticed in most cases because they would be correctly reevaluated on demand however some cases like module output values can rely on the change source alone resulting in the marks being lost during apply.Many call sites which were aware that the marks were missing would manually apply the marks after decoding. After removing the duplicate marking and verifying tests Decode call sites were again statically located and checked for mark handling. Any locations found that were relying on the absence of marks now must manually strip the marks before processing the values.Fixes
backendremote clearer error when we fail to read the organization;Currently the error when we fail to read the organization entitlements while configuring the remote backend is a little crypticIt implies that the organization definitely does not exist but in practice there are any number of reasons why we might get an error there the user may have misspelled the organization name forgotten to specify the hostname causing it to default to app.terraform.io or be using an API token that's been revoked.Surfacing more information and common debugging steps should help users resolve this problem more easily.
langfuncs File hashing functions stream data from disk;Previously our file hashing functions were backed by the same read file into memory function we use for situations like file and templatefile meaning that they'd read the entire file into memory first and then calculate the hash from that buffer.All of the hash implementations we use here can calculate hashes from a sequence of smaller buffer writes though so there's no actual need for us to create a filesized temporary buffer here.This then is a small refactoring of our underlying function into two parts where one is responsible for deciding the actual filename to load opening it and the other is responsible for buffering the file into memory. Our hashing functions can then use only the first function and skip the second.This then allows us to use io.Copy to stream from the file into the hashing function in smaller chunks possibly of a size chosen by the hash function if it happens to implement io.ReaderFrom.The new implementation is functionally equivalent to the old but should use less temporary memory if the user passes a large file to one of the hashing functions.This might help with but we've not rootcaused that yet. Either way this seems like a reasonable optimization to implement.
cliwebsite ignoreremoteversion doc elaboration and other cleanup;We previously had only very short descriptions of what ignoreremoteversion does due to having the documentation for it inline on many different command pages and help output.Instead we'll now centralize the documentation about this argument on the remote backend page and link to it or refer to it from all other locations. This then allows us to spend more words on discussing what Terraform normally does without this option and warning about the consequences of using it.This continues earlier precedent for some localbackendspecific options which we also don't recommend for typical use. While this does make these options a little more buried than before that feels justified given that they are all exceptional use only sort of options where users ought to learn about various caveats before using them.While there I also took this opportunity to fix some earlier omissions with the localbackendspecific options and a few other minor consistency tweaks.
