Bump karmajasmine from .. to ..;Bumps karmajasmine from .. to ...Release notesSourced from karmajasmine's releases.v.... Bug Fixesadapter filter functions from result.order fcv.... choreupdate dependencies adeadBREAKING CHANGESDrop support for node add support for node ChangelogSourced from karmajasmine's changelog... Bug Fixesadapter filter functions from result.order fc.. choreupdate dependencies adeadBREAKING CHANGESDrop support for node add support for node Commitscb chorerelease .. skip cifc fixadapter filter functions from result.order be chorerelease .. skip ciadead chore update dependencies See full diff in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself       The text was updated successfully but these errors were encountered
Bump rolluppluginbabel from .. to ..;Bumps rolluppluginbabel from .. to ...Commitsac chorerelease babel v..acfe chorerelease commonjs v..ed chorerelease dynamicimportvars v..edba refactornoderesolve remove deepfreeze from dependencies dfe fixcommonjs add .cjs to default file extensions. dd fixpluginutils don't add cwd to absolute or patterns that start with a gl...baf refactormultientry virtualised entryFileName ecd docspluginutils Correct minimatch to picomatch fa featbabel export as ns support b featcommonjs return the namespace by default when requiring ESM Additional commits viewable in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself       The text was updated successfully but these errors were encountered
Bump rolluppluginnoderesolve from .. to ..;Bumps rolluppluginnoderesolve from .. to ...Commitsfc chorerelease noderesolve v..cfe chorerelease pluginutils v..ac chorerelease babel v..acfe chorerelease commonjs v..ed chorerelease dynamicimportvars v..edba refactornoderesolve remove deepfreeze from dependencies dfe fixcommonjs add .cjs to default file extensions. dd fixpluginutils don't add cwd to absolute or patterns that start with a gl...baf refactormultientry virtualised entryFileName ecd docspluginutils Correct minimatch to picomatch Additional commits viewable in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Note Dependabot was ignoring updates to this dependency but since you've updated it yourself we've started tracking it for you again. Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself       The text was updated successfully but these errors were encountered
Bump eslint from .. to ..;Bumps eslint from .. to ...Release notesSourced from eslint's releases.v..bfee Update allowFunctionParams option in nounderscoredangle fixes Sunghyun Choaa Docs clarify case specifier in paddinglinebetweenstatements Milos Djermanovicc Docs Update semantic versioning policy Nicholas C. Zakaseb Fix revert Update disallow multiple options in commadangle schema Kai Cataldoe Fix indent for async arrow functions fixes Anixca Sponsors Sync README with website ESLint Jenkinsed Sponsors Sync README with website ESLint Jenkinsd Sponsors Sync README with website ESLint Jenkinsce Sponsors Sync README with website ESLint Jenkins Sponsors Sync README with website ESLint Jenkinsdbb Sponsors Sync README with website ESLint Jenkinsdced Sponsors Sync README with website ESLint Jenkinse Sponsors Sync README with website ESLint Jenkinsaebe Sponsors Sync README with website ESLint Jenkinsa Chore remove leche fixes Mark de Diosccf Sponsors Sync README with website ESLint Jenkinsdec Sponsors Sync README with website ESLint JenkinsChangelogSourced from eslint's changelog.v.. August bfee Update allowFunctionParams option in nounderscoredangle fixes Sunghyun Choaa Docs clarify case specifier in paddinglinebetweenstatements Milos Djermanovicc Docs Update semantic versioning policy Nicholas C. Zakaseb Fix revert Update disallow multiple options in commadangle schema Kai Cataldoe Fix indent for async arrow functions fixes Anixca Sponsors Sync README with website ESLint Jenkinsed Sponsors Sync README with website ESLint Jenkinsd Sponsors Sync README with website ESLint Jenkinsce Sponsors Sync README with website ESLint Jenkins Sponsors Sync README with website ESLint Jenkinsdbb Sponsors Sync README with website ESLint Jenkinsdced Sponsors Sync README with website ESLint Jenkinse Sponsors Sync README with website ESLint Jenkinsaebe Sponsors Sync README with website ESLint Jenkinsa Chore remove leche fixes Mark de Diosccf Sponsors Sync README with website ESLint Jenkinsdec Sponsors Sync README with website ESLint JenkinsCommitsd ..e Build changelog update for ..bfee Update allowFunctionParams option in nounderscoredangle fixes ...aa Docs clarify case specifier in paddinglinebetweenstatements c Docs Update semantic versioning policy eb Fix revert Update disallow multiple options in commadangle schema e Fix indent for async arrow functions fixes ca Sponsors Sync README with websiteed Sponsors Sync README with websited Sponsors Sync README with websiteAdditional commits viewable in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself
Bump rollupplugincommonjs from .. to ..;Bumps rollupplugincommonjs from .. to ...Commitsacfe chorerelease commonjs v..ed chorerelease dynamicimportvars v..edba refactornoderesolve remove deepfreeze from dependencies dfe fixcommonjs add .cjs to default file extensions. dd fixpluginutils don't add cwd to absolute or patterns that start with a gl...baf refactormultientry virtualised entryFileName ecd docspluginutils Correct minimatch to picomatch fa featbabel export as ns support b featcommonjs return the namespace by default when requiring ESM cd chorerepo Merge pull request from rollupupdatedependenciesAdditional commits viewable in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself       The text was updated successfully but these errors were encountered
Add border width utility;I added borderwidth utility. it was a request Examplediv classborder borderprimary borderwidthHello worlddivdiv classborder borderprimary borderwidthHello worlddivFixes Demo httpsdeploypreviewtwbsbootstrap.netlify.appdocs.utilitiesbordersborderwidth
Give more priority to .dnone;So we don't have to remove already assigned d class to hide the element.Fixes
Remove 'both' as its no longer just breakpoints;now that XXL is added it makes sense to remove the word 'both' here.
Bump babelcore from .. to ..;Bumps babelcore from .. to ...Release notesSourced from babelcore's releases.v..  Bug Fixbabelparser rescan gtlt token after TsAsExpression is parsed JLHwungbabelcore Do not cache nonexistent config files forever devongovettbabelplugintransformblockscoping babelstandalone fix ensure àmap.keys can be correctly transformed in loose mode JLHwung Documentation docs remove experimental warning on README JLHwung Internalbabelparser Parser refactoring JLHwungOther Update babel deps JLHwungCommitters Devon Govett devongovettHußng J?nli?ng JLHwungChangelogSourced from babelcore's changelog.v..  Bug Fixbabelparser rescan gtlt token after TsAsExpression is parsed JLHwungbabelcore Do not cache nonexistent config files forever devongovettbabelplugintransformblockscoping babelstandalone fix ensure àmap.keys can be correctly transformed in loose mode JLHwung Documentation docs remove experimental warning on README JLHwung Internalbabelparser Parser refactoring JLHwungOther Update babel deps JLHwungCommitsae v..cf Do not cache nonexistent files forever See full diff in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself
Bump rollup from .. to ..;Bumps rollup from .. to ...Release notesSourced from rollup's releases.v..Bug FixesFix an issue where dynamically importing an entry point could return a malformed namespace for CJS and AMD formats Pull Requests Properly construct namespace when dynamically importing chunks with facades in default export mode lukastaegertChangelogSourced from rollup's changelog...Bug FixesFix an issue where dynamically importing an entry point could return a malformed namespace for CJS and AMD formats Pull Requests Properly construct namespace when dynamically importing chunks with facades in default export mode lukastaegertCommits ..cfe Update changelogcbc Properly construct namespace when dynamically importing chunks with facades i...cdfcf Acknowledge that the input option is conditionally required See full diff in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself       The text was updated successfully but these errors were encountered
Update currentrubyversion to ...alpha;No description provided.        The text was updated successfully but these errors were encountered
Add v.. docs;No description provided.        The text was updated successfully but these errors were encountered
Remove flex from rows;No description provided.        The text was updated successfully but these errors were encountered
Prepare v...;I'll update this branch after the patches are merged
docs Fix issue number typo in migration;Fixes the extra in the issue number
Remove flex from rows;Looking some recent grid changes I think the best option is to revert the latest tweaks and make some isolated improvements rather than the global row and container changes.Here's a rundown of what got us to todayShipped responsive containers in and w v...Added minwidth to .col to prevent some broken columns in which closed .Shipped to fix which reverted the above minwidth change.Shipped to fix which added flex to .rows so they didn't shrink if the parent was a flex container. This problem stemmed from v.. where navbar container was changed due to responsive containers. This caused .Shipped to dedupe our container classes in our generated CSS which also removed a mixin instead of deprecating it. This was a breaking change.We've already removed the minwidth in v.. so that's covered. The last step is to undo the flex on .rows and get us back to our stable grid in v. This is causing the problem reported in . Unsetting flex fixes the issue so that's why this PR removes the line entirely.The workaround for the pre element in the columns is to add minwidth to help flex layout shrink past the content's size. This is documented at httpsstackoverflow.comquestionswhydontflexitemsshrinkpastcontentsize. There's also a demo of this in the CodePen below. restores the makecontainermaxwidths mixin fixing our backward compatibility issue.Adding .flexfill to the .row in our navbars fixes the issue with the row not taking up the full width of the parent container that has display flex. This addresses properly. We could add custom styles to the navbar's rows but that just sounds like it'd perpetuate the issue here.This demos hows all issues and changes at httpscodepen.ioemdeohpenLYNYmPReditors.Fixes closes .My plan is to have us ship a v.. to fix the breaking change in and this PR to undo the grid changes and restabilize v's grid system.
Restore and deprecate makecontainermaxwidths mixin;We removed this to dedupe our grid containers in our compiled CSS see and I wasn't thinking when reviewing that it'd be a breaking change. We're sticking with not using the mixin but adding the mixin back for others to use.We may need to add a deprecation notice to it as well.Fixes fixes
make breakpoints specifications consistent with layoutgrid.md;px could also be misinterpreted as up to px included
Mention that Edge Legacy also supports 'filling' their track;Edge Legacy supports filling their track by default.Example httpscodepen.iocoliffpenVwaZgVZ       The text was updated successfully but these errors were encountered
Bump babelpresetenv from .. to ..;Bumps babelpresetenv from .. to ...Release notesSourced from babelpresetenv's releases.v.. Thanks coderaiser cwohlman morrme ryzokuken SirWindfield szcoder and vahnag for their first PRs Spec Compliancebabelparser fix disallow \ \ in strict mode string JLHwung fix allow . and e in sloppy mode JLHwungbabelpluginproposaloptionalchaining fix eval. is indirect JLHwung New Featurebabelcli babelcore add showConfig support JLHwungbabelcompatdata babelpresetenv enable logical assignment in babel preset env morrme Add numericseparator to presetenv JLHwung Add exportnamespacefrom to presetenv JLHwungbabelparser feat enable numericSeparator parsing support JLHwung Allow unknownany in TS catch clause param existentialism TypeScript . Allow spread in the middle of tuples nicoloribaudo eslintparser ES features JLHwungbabelgenerator babelparser babeltypes TypeScript . Support labeled tuple elements nicoloribaudobabelcore babelgenerator babelparser babelpluginsyntaxdecimal babelstandalone babeltypes Add decimal parsing support JLHwungbabelcore Add cloneInputAst option to babel.transformFromAst coderaiser Bug FixOther update hardcode babeleslintparser min supported version check kaicataldobabelhelperskiptransparentexpressionwrappers babelpluginproposaloptionalchaining babelplugintransformspread Skip TSAsExpression when transforming spread in CallExpression oliverdunkbabelhelpermemberexpressiontofunctions babelpluginproposalclassproperties babelpluginproposallogicalassignmentoperators add support for logical assignments with private properties ryzokukenbabelplugintransformtypescript Typescript always strip declare from class fields jamescdavisbabelplugintransformruntime Fix incorrect module path when absoluteRuntime is specified szcoderbabelparser Correctly check reserved word for PropertyDefinition IdentifierReference JLHwung fix correctly set innerEndPos in CoverParenthesizedExpressionAndArrowParameterList JLHwungbabelgenerator babelparser babelplugintransformtypescript Followup on initial TS catch param support JLHwungbabelgenerator Always retain lines for async arrow cwohlman PolishbabeltraverseChangelogSourced from babelpresetenv's changelog.v..  Spec Compliancebabelparser fix disallow \ \ in strict mode string JLHwung fix allow . and e in sloppy mode JLHwungbabelpluginproposaloptionalchaining fix eval. is indirect JLHwung New Featurebabelcli babelcore add showConfig support JLHwungbabelcompatdata babelpresetenv enable logical assignment in babel preset env morrme Add numericseparator to presetenv JLHwung Add exportnamespacefrom to presetenv JLHwungbabelparser feat enable numericSeparator parsing support JLHwung Allow unknownany in TS catch clause param existentialism TypeScript . Allow spread in the middle of tuples nicoloribaudo eslintparser ES features JLHwungbabelgenerator babelparser babeltypes TypeScript . Support labeled tuple elements nicoloribaudobabelcore babelgenerator babelparser babelpluginsyntaxdecimal babelstandalone babeltypes Add decimal parsing support JLHwungbabelcore Add cloneInputAst option to babel.transformFromAst coderaiser Bug FixOther update hardcode babeleslintparser min supported version check kaicataldobabelhelperskiptransparentexpressionwrappers babelpluginproposaloptionalchaining babelplugintransformspread Skip TSAsExpression when transforming spread in CallExpression oliverdunkbabelhelpermemberexpressiontofunctions babelpluginproposalclassproperties babelpluginproposallogicalassignmentoperators add support for logical assignments with private properties ryzokukenbabelplugintransformtypescript Typescript always strip declare from class fields jamescdavisbabelplugintransformruntime Fix incorrect module path when absoluteRuntime is specified szcoderbabelparser Correctly check reserved word for PropertyDefinition IdentifierReference JLHwung fix correctly set innerEndPos in CoverParenthesizedExpressionAndArrowParameterList JLHwungbabelgenerator babelparser babelplugintransformtypescript Followup on initial TS catch param support JLHwungbabelgenerator Always retain lines for async arrow cwohlman Polishbabeltraverse babeltraverse prefer clearer reducedbias option naming jayaddisonCommitsfdb v..fe enable logical assignment in babel preset env ccdf Add numericseparator to presetenv cdbd Add exportnamespacefrom to presetenv beb refactor replace caniusedb by mdnbrowsercompatdata fea chore fix typo in codebase See full diff in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself
Bump babelcore from .. to ..;Bumps babelcore from .. to ...Release notesSourced from babelcore's releases.v.. Thanks coderaiser cwohlman morrme ryzokuken SirWindfield szcoder and vahnag for their first PRs Spec Compliancebabelparser fix disallow \ \ in strict mode string JLHwung fix allow . and e in sloppy mode JLHwungbabelpluginproposaloptionalchaining fix eval. is indirect JLHwung New Featurebabelcli babelcore add showConfig support JLHwungbabelcompatdata babelpresetenv enable logical assignment in babel preset env morrme Add numericseparator to presetenv JLHwung Add exportnamespacefrom to presetenv JLHwungbabelparser feat enable numericSeparator parsing support JLHwung Allow unknownany in TS catch clause param existentialism TypeScript . Allow spread in the middle of tuples nicoloribaudo eslintparser ES features JLHwungbabelgenerator babelparser babeltypes TypeScript . Support labeled tuple elements nicoloribaudobabelcore babelgenerator babelparser babelpluginsyntaxdecimal babelstandalone babeltypes Add decimal parsing support JLHwungbabelcore Add cloneInputAst option to babel.transformFromAst coderaiser Bug FixOther update hardcode babeleslintparser min supported version check kaicataldobabelhelperskiptransparentexpressionwrappers babelpluginproposaloptionalchaining babelplugintransformspread Skip TSAsExpression when transforming spread in CallExpression oliverdunkbabelhelpermemberexpressiontofunctions babelpluginproposalclassproperties babelpluginproposallogicalassignmentoperators add support for logical assignments with private properties ryzokukenbabelplugintransformtypescript Typescript always strip declare from class fields jamescdavisbabelplugintransformruntime Fix incorrect module path when absoluteRuntime is specified szcoderbabelparser Correctly check reserved word for PropertyDefinition IdentifierReference JLHwung fix correctly set innerEndPos in CoverParenthesizedExpressionAndArrowParameterList JLHwungbabelgenerator babelparser babelplugintransformtypescript Followup on initial TS catch param support JLHwungbabelgenerator Always retain lines for async arrow cwohlman PolishbabeltraverseChangelogSourced from babelcore's changelog.v..  Spec Compliancebabelparser fix disallow \ \ in strict mode string JLHwung fix allow . and e in sloppy mode JLHwungbabelpluginproposaloptionalchaining fix eval. is indirect JLHwung New Featurebabelcli babelcore add showConfig support JLHwungbabelcompatdata babelpresetenv enable logical assignment in babel preset env morrme Add numericseparator to presetenv JLHwung Add exportnamespacefrom to presetenv JLHwungbabelparser feat enable numericSeparator parsing support JLHwung Allow unknownany in TS catch clause param existentialism TypeScript . Allow spread in the middle of tuples nicoloribaudo eslintparser ES features JLHwungbabelgenerator babelparser babeltypes TypeScript . Support labeled tuple elements nicoloribaudobabelcore babelgenerator babelparser babelpluginsyntaxdecimal babelstandalone babeltypes Add decimal parsing support JLHwungbabelcore Add cloneInputAst option to babel.transformFromAst coderaiser Bug FixOther update hardcode babeleslintparser min supported version check kaicataldobabelhelperskiptransparentexpressionwrappers babelpluginproposaloptionalchaining babelplugintransformspread Skip TSAsExpression when transforming spread in CallExpression oliverdunkbabelhelpermemberexpressiontofunctions babelpluginproposalclassproperties babelpluginproposallogicalassignmentoperators add support for logical assignments with private properties ryzokukenbabelplugintransformtypescript Typescript always strip declare from class fields jamescdavisbabelplugintransformruntime Fix incorrect module path when absoluteRuntime is specified szcoderbabelparser Correctly check reserved word for PropertyDefinition IdentifierReference JLHwung fix correctly set innerEndPos in CoverParenthesizedExpressionAndArrowParameterList JLHwungbabelgenerator babelparser babelplugintransformtypescript Followup on initial TS catch param support JLHwungbabelgenerator Always retain lines for async arrow cwohlman Polishbabeltraverse babeltraverse prefer clearer reducedbias option naming jayaddisonCommitsfdb v..a add showConfig support baf Enable logical assignment by default in babelparser e Add decimal parsing support cfa feature babelcore add cloneInputAst fea chore fix typo in codebase See full diff in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself
Bump autoprefixer from .. to ..;Bumps autoprefixer from .. to ...Release notesSourced from autoprefixer's releases...Fixed env option.ChangelogSourced from autoprefixer's changelog...Fixed env option.Commitsfaad Release .. versionbc Update dependenciesa Clean up codebecd Normalize CHANGELOG.mdcf Change log fix for v.. See full diff in compare viewYou can trigger a rebase of this PR by commenting dependabot rebase.Dependabot commands and optionsYou can trigger Dependabot actions by commenting on this PRdependabot rebase will rebase this PRdependabot recreate will recreate this PR overwriting any edits that have been made to itdependabot merge will merge this PR after your CI passes on itdependabot squash and merge will squash and merge this PR after your CI passes on itdependabot cancel merge will cancel a previously requested merge and block automergingdependabot reopen will reopen this PR if it is closeddependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manuallydependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version unless you reopen the PR or upgrade to it yourselfdependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version unless you reopen the PR or upgrade to it yourselfdependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency unless you reopen the PR or upgrade to it yourself
fix cmake android prebuilt libcpufeatures path error;fix tested by rh and meRelated discusshttpsdiscuss.cocosdx.orgtcmakeandroidprebuildcpufeaturesmissing       The text was updated successfully but these errors were encountered
ci skipAUTO updating luabinding jsbinding cocosfile.json automatically;No description provided.
Update CHANGELOG;Just corrected little mistakes
CMake let app resource path visible when executing cmake .. on win;fix
sync . to v;please merge minggo
Add methods to change window icons on windows and linux;After some research I found function glfwSetWindowIcon to set window icons.ProsWe can finally set window icon on linuxWe can provide few different icons for different resolutions and let GLFW select best one.ConsIt works only for windows and linux refer to httpwww.glfw.orgdocslatestgroupwindow.html.Question is tests required If yes I probably need some help with it.
sync Chinese release notes with English improvements;related with
modify for release;corrections to RELEASENOTES.MDcorrections to CMake documentation
update root Readme;No description provided.
fix sqlite link on iOS platform;No description provided.
docs update for . release ChangeLog and ReleaseNotes;No description provided.
ci skipAUTO updating luabinding jsbinding cocosfile.json automatically;No description provided.        The text was updated successfully but these errors were encountered
fix cmake use sqlite error on macOS;SQLite on macOS platforms is only used by LocalStorage.hsee comments Local Storage support for the JS Bindings. Initializes the database. If path is null it will create an inmemory DB. void CCDLL localStorageInit const stdstring fullpath only cocosdjs libs need to depend Sqlite not cocosd core libs       The text was updated successfully but these errors were encountered
ci skipAUTO updating luabinding jsbinding cocosfile.json automatically;No description provided.
fix reorder warning;It's just a fix for the reorder warnings so the CLion build on macOS will be more warnings free.       The text was updated successfully but these errors were encountered
refactor cmake copy res fix;Using configurefileinput output COPYONLY to copy res files instead of custom command.fix Refer tohttpsstackoverflow.comquestionscmakecopyfilefromsourcedirectorytobinarydirectoryUnlike fileCOPY ... it creates a filelevel dependency between input and output that isIf the input file is modified the build system will rerun CMake to reconfigure the file and generate the build system again.       The text was updated successfully but these errors were encountered
correct iOS project config when using CMake GXcode generate . round test;fix cmake generate iOS project default arch config run fail on iOS devicecmake cmd cmake .. GXcode DCMAKETOOLCHAINFILE..cmakeios.toolchain.cmakehttppunchbox.infoissues       The text was updated successfully but these errors were encountered
fix ios downloader progress bug;fix bugwhen downloader's http request didn't return ContentLength header downloader will return a negative progress value
check android Gradle config for release mode;No description provided.
beauty cmake format reduce duplicate defines;No description provided.        The text was updated successfully but these errors were encountered
add download multi task test case;related PR.cocoscreatorenginenative       The text was updated successfully but these errors were encountered
Fix out of range access in Label;Out of range accessing for stdvector occurred in some conditionwhen using Label with its getLetter member function.LabelrecordPlaceholderInfo member function is called fornew line \n letter in LabelmultilineTextWrapbut the function doesn't set lettersInfoletterIndex.lineIndex.But lineIndex is used in LabelupdateLabelLetterseven if letter is new line.This change checks letterInfo.valid to avoidaccessing linesOffsetXletterInfo.lineIndexfor invalid i.e. NewLine letter.       The text was updated successfully but these errors were encountered
check test cases and fix small bugs before . release;No description provided.
replace ptrfun with lambda avoid compile error;fix issues refer to httpstackoverflow.comaplease merge minggo
CMake avoid unsafe header path when crosscompiling;No description provided.
adjust android linux build config for cocos CLI;No description provided.
ci skipAUTO updating luabinding jsbinding cocosfile.json automatically;No description provided.
a commit about render texture destroy test cases revert it;?Çª with global z order This reverts commit .Seriously it causes awful crash issues. when running the NodeRenderTexture Touch the screen test case. on all the tests project include cpptests jstests luatests.
Fix link in README;In the link webchat.freenode.net was deleted.But it has not been completely deleted.So I deleted the remaining links.
update web submodule for cocosdx .;the main change of web submodule is upgrade spine to .. refer to cocosdcocosdhtmlmeanwhile the submodule update will bring others bug fix out for web module.
fix NDK compile error for jstestsluatests on windows;add bullet include dir to cocos mk       The text was updated successfully but these errors were encountered
updated README;corrected that we support Android Studio. Fixed language for CMake introduction and usage.
Support for nonbreaking characters in label;DescriptionAdd support for some Unicode characters used to prevent line breaks at their position.A previous PR added support for nonbreaking space but that fix removed the character as a whitespace and could mess with other logic relaying on StringUtilsisUnicodeSpace includingLabelmultilineTextWraptrimUTFVector from ccUTFThe test Unit Test N?? was broken.Additional Infohttpsen.wikipedia.orgwikiSpacepunctuationSpacesinUnicodehttpsen.wikipedia.orgwikiNonbreakingspacehttpsen.wikipedia.orgwikiFigurespacehttpsen.wikipedia.orgwikiWordjoiner       The text was updated successfully but these errors were encountered
Don't count spaces at the end of line as part of the line width;Currently the label text formatting counts the space used by the spaces at the end of a line as part of the line width. This makes the center and right alignment not to work properly.The screenshots below show the Cocos test Node Label New API Clamp content Test Word Wrap with different alignments before and after this change.LeftCenterRightOriginalFixed
add uiLoadingBar support to Progress actions;Just checked for the loading bar target and cast appropriately.I made this edit in Github but the source edit was from my old fork that I can't get to merge in tankorsmashcocosdxmytrackeraacab
Fix sqlite link errorCMake support iOS app Icon;CMake support iOS app Iconimprove build on iOS Devicefix cmake sqlite link errorThis should be merged before the . released.
Fix issue;see issue
